Zeit	Kanal A	Kanal B
-5.44771918	0.60731830	0.48249760
-5.44638518	0.60731830	0.48249760
-5.44505118	0.60731830	0.48249760
-5.44371718	0.60731830	0.48249760
-5.44238318	0.60731830	0.48249760
-5.44104918	0.78615680	0.48249760
-5.43971518	0.78615680	0.48249760
-5.43838118	0.60731830	0.48249760
-5.43704718	0.60731830	0.48249760
-5.43571318	0.60731830	0.48249760
-5.43437918	0.60731830	0.48249760
-5.43304518	0.60731830	0.48249760
-5.43171118	0.78615680	0.48249760
-5.43037718	0.60731830	0.48249760
-5.42904318	0.60731830	0.48249760
-5.42770918	0.60731830	0.48249760
-5.42637518	0.60731830	0.48249760
-5.42504118	0.78615680	0.48249760
-5.42370718	0.78615680	0.48249760
-5.42237318	0.78615680	0.48249760
-5.42103918	0.78615680	0.48249760
-5.41970518	0.78615680	0.48249760
-5.41837118	0.78615680	0.48249760
-5.41703718	0.78615680	0.48249760
-5.41570318	0.78615680	0.48249760
-5.41436918	0.78615680	0.48249760
-5.41303518	0.78615680	0.48249760
-5.41170118	0.78615680	0.48249760
-5.41036718	0.78615680	0.48249760
-5.40903318	0.78615680	0.48249760
-5.40769918	0.78615680	0.48249760
-5.40636518	0.78615680	0.48249760
-5.40503118	0.78615680	0.48249760
-5.40369717	0.78615680	0.48249760
-5.40236317	0.96499530	0.48249760
-5.40102917	0.96499530	0.48249760
-5.39969517	0.96499530	0.48249760
-5.39836117	0.96499530	0.48249760
-5.39702717	0.96499530	0.48249760
-5.39569317	0.96499530	0.48249760
-5.39435917	0.96499530	0.48249760
-5.39302517	0.96499530	0.48249760
-5.39169117	0.96499530	0.48249760
-5.39035717	0.96499530	0.48249760
-5.38902317	0.96499530	0.57130650
-5.38768917	0.96499530	0.48249760
-5.38635517	0.78615680	0.48249760
-5.38502117	0.96499530	0.48249760
-5.38368717	0.96499530	0.48249760
-5.38235317	0.96499530	0.48249760
-5.38101917	0.96499530	0.48249760
-5.37968517	0.96499530	0.48249760
-5.37835117	0.96499530	0.48249760
-5.37701717	0.96499530	0.48249760
-5.37568317	1.14383400	0.48249760
-5.37434917	0.96499530	0.48249760
-5.37301517	0.96499530	0.48249760
-5.37168117	1.14383400	0.48249760
-5.37034717	1.14383400	0.48249760
-5.36901317	1.14383400	0.48249760
-5.36767917	0.96499530	0.48249760
-5.36634517	1.14383400	0.48249760
-5.36501117	1.14383400	0.48249760
-5.36367717	0.96499530	0.48249760
-5.36234317	1.14383400	0.39399390
-5.36100917	1.14383400	0.48249760
-5.35967517	1.14383400	0.48249760
-5.35834117	1.14383400	0.48249760
-5.35700717	1.14383400	0.48249760
-5.35567317	1.14383400	0.48249760
-5.35433917	1.14383400	0.48249760
-5.35300517	1.14383400	0.48249760
-5.35167117	1.14383400	0.48249760
-5.35033717	1.14383400	0.48249760
-5.34900317	1.14383400	0.48249760
-5.34766917	1.14383400	0.48249760
-5.34633517	1.14383400	0.48249760
-5.34500117	1.14383400	0.48249760
-5.34366717	1.32206200	0.48249760
-5.34233317	1.14383400	0.48249760
-5.34099917	1.14383400	0.48249760
-5.33966517	1.14383400	0.48249760
-5.33833117	1.14383400	0.48249760
-5.33699717	1.32206200	0.48249760
-5.33566317	1.32206200	0.48249760
-5.33432917	1.32206200	0.48249760
-5.33299517	1.32206200	0.48249760
-5.33166117	1.32206200	0.48249760
-5.33032717	1.32206200	0.48249760
-5.32899317	1.32206200	0.48249760
-5.32765917	1.32206200	0.48249760
-5.32632517	1.32206200	0.48249760
-5.32499117	1.32206200	0.48249760
-5.32365717	1.32206200	0.48249760
-5.32232317	1.32206200	0.48249760
-5.32098917	1.32206200	0.48249760
-5.31965517	1.50029000	0.48249760
-5.31832117	1.32206200	0.48249760
-5.31698717	1.32206200	0.48249760
-5.31565317	1.32206200	0.48249760
-5.31431917	1.32206200	0.48249760
-5.31298517	1.32206200	0.48249760
-5.31165117	1.32206200	0.48249760
-5.31031717	1.32206200	0.48249760
-5.30898317	1.32206200	0.48249760
-5.30764917	1.32206200	0.48249760
-5.30631517	1.32206200	0.57130650
-5.30498117	1.50029000	0.48249760
-5.30364717	1.50029000	0.57130650
-5.30231317	1.50029000	0.48249760
-5.30097917	1.50029000	0.48249760
-5.29964517	1.50029000	0.57130650
-5.29831117	1.50029000	0.57130650
-5.29697717	1.50029000	0.48249760
-5.29564317	1.50029000	0.48249760
-5.29430917	1.50029000	0.48249760
-5.29297517	1.50029000	0.48249760
-5.29164117	1.50029000	0.48249760
-5.29030717	1.50029000	0.48249760
-5.28897317	1.50029000	0.57130650
-5.28763917	1.50029000	0.48249760
-5.28630517	1.50029000	0.48249760
-5.28497117	1.50029000	0.48249760
-5.28363717	1.67912800	0.48249760
-5.28230317	1.67912800	0.48249760
-5.28096917	1.67912800	0.48249760
-5.27963517	1.67912800	0.57130650
-5.27830117	1.67912800	0.48249760
-5.27696717	1.50029000	0.57130650
-5.27563317	1.50029000	0.48249760
-5.27429917	1.67912800	0.48249760
-5.27296517	1.67912800	0.48249760
-5.27163117	1.50029000	0.48249760
-5.27029717	1.67912800	0.48249760
-5.26896317	1.67912800	0.57130650
-5.26762917	1.67912800	0.48249760
-5.26629517	1.67912800	0.57130650
-5.26496117	1.67912800	0.48249760
-5.26362717	1.85796700	0.48249760
-5.26229317	1.85796700	0.48249760
-5.26095917	1.85796700	0.57130650
-5.25962517	1.85796700	0.48249760
-5.25829117	1.85796700	0.48249760
-5.25695717	1.85796700	0.48249760
-5.25562317	1.85796700	0.48249760
-5.25428917	1.85796700	0.48249760
-5.25295517	1.67912800	0.48249760
-5.25162117	1.85796700	0.48249760
-5.25028717	1.85796700	0.57130650
-5.24895317	1.85796700	0.57130650
-5.24761917	1.85796700	0.48249760
-5.24628517	1.85796700	0.48249760
-5.24495117	1.85796700	0.57130650
-5.24361717	1.85796700	0.48249760
-5.24228317	1.85796700	0.57130650
-5.24094917	2.03680500	0.57130650
-5.23961517	2.03680500	0.57130650
-5.23828117	1.85796700	0.48249760
-5.23694717	1.85796700	0.57130650
-5.23561317	1.85796700	0.48249760
-5.23427917	1.85796700	0.48249760
-5.23294517	1.85796700	0.48249760
-5.23161117	1.85796700	0.48249760
-5.23027717	1.85796700	0.57130650
-5.22894317	2.03680500	0.57130650
-5.22760917	2.03680500	0.57130650
-5.22627517	2.03680500	0.57130650
-5.22494117	2.03680500	0.57130650
-5.22360717	2.03680500	0.57130650
-5.22227317	2.03680500	0.57130650
-5.22093917	2.03680500	0.48249760
-5.21960517	2.03680500	0.48249760
-5.21827117	2.03680500	0.57130650
-5.21693717	2.03680500	0.57130650
-5.21560317	2.03680500	0.57130650
-5.21426917	2.03680500	0.57130650
-5.21293517	2.03680500	0.57130650
-5.21160117	2.03680500	0.48249760
-5.21026717	2.03680500	0.57130650
-5.20893317	2.03680500	0.48249760
-5.20759917	2.03680500	0.57130650
-5.20626517	2.03680500	0.48249760
-5.20493117	2.21564400	0.48249760
-5.20359717	2.21564400	0.48249760
-5.20226317	2.21564400	0.48249760
-5.20092917	2.21564400	0.48249760
-5.19959517	2.21564400	0.57130650
-5.19826117	2.21564400	0.48249760
-5.19692717	2.03680500	0.57130650
-5.19559317	2.21564400	0.57130650
-5.19425917	2.03680500	0.48249760
-5.19292517	2.21564400	0.57130650
-5.19159117	2.21564400	0.57130650
-5.19025717	2.21564400	0.48249760
-5.18892317	2.21564400	0.57130650
-5.18758917	2.21564400	0.57130650
-5.18625517	2.21564400	0.57130650
-5.18492117	2.21564400	0.48249760
-5.18358717	2.21564400	0.48249760
-5.18225317	2.39448200	0.48249760
-5.18091917	2.39448200	0.57130650
-5.17958517	2.39448200	0.57130650
-5.17825117	2.21564400	0.57130650
-5.17691717	2.21564400	0.48249760
-5.17558317	2.21564400	0.57130650
-5.17424917	2.21564400	0.57130650
-5.17291517	2.21564400	0.57130650
-5.17158117	2.57332100	0.48249760
-5.17024717	2.39448200	0.57130650
-5.16891317	2.57332100	0.57130650
-5.16757917	2.39448200	0.57130650
-5.16624517	2.57332100	0.57130650
-5.16491117	2.57332100	0.57130650
-5.16357717	2.57332100	0.57130650
-5.16224317	2.57332100	0.57130650
-5.16090917	2.57332100	0.57130650
-5.15957517	2.57332100	0.57130650
-5.15824117	2.57332100	0.57130650
-5.15690717	2.57332100	0.48249760
-5.15557317	2.57332100	0.48249760
-5.15423917	2.57332100	0.57130650
-5.15290517	2.57332100	0.57130650
-5.15157117	2.57332100	0.57130650
-5.15023717	2.57332100	0.48249760
-5.14890317	2.57332100	0.57130650
-5.14756917	2.57332100	0.57130650
-5.14623517	2.75215900	0.57130650
-5.14490117	2.75215900	0.57130650
-5.14356717	2.75215900	0.57130650
-5.14223317	2.75215900	0.57130650
-5.14089917	2.75215900	0.48249760
-5.13956517	2.75215900	0.57130650
-5.13823117	2.57332100	0.57130650
-5.13689717	2.57332100	0.57130650
-5.13556317	2.57332100	0.57130650
-5.13422917	2.57332100	0.57130650
-5.13289517	2.75215900	0.57130650
-5.13156117	2.75215900	0.57130650
-5.13022717	2.75215900	0.57130650
-5.12889317	2.75215900	0.57130650
-5.12755917	2.75215900	0.57130650
-5.12622517	2.75215900	0.57130650
-5.12489117	2.75215900	0.57130650
-5.12355717	2.93099800	0.57130650
-5.12222317	2.93099800	0.48249760
-5.12088917	2.93099800	0.57130650
-5.11955517	2.75215900	0.57130650
-5.11822117	2.75215900	0.57130650
-5.11688717	2.75215900	0.57130650
-5.11555317	2.75215900	0.57130650
-5.11421917	2.75215900	0.57130650
-5.11288517	2.93099800	0.57130650
-5.11155117	2.93099800	0.57130650
-5.11021717	2.93099800	0.57130650
-5.10888317	2.93099800	0.57130650
-5.10754917	2.93099800	0.57130650
-5.10621517	2.93099800	0.57130650
-5.10488117	3.10983600	0.57130650
-5.10354717	3.10983600	0.57130650
-5.10221317	3.10983600	0.57130650
-5.10087917	2.93099800	0.48249760
-5.09954517	2.93099800	0.57130650
-5.09821117	2.93099800	0.57130650
-5.09687717	2.93099800	0.57130650
-5.09554317	2.93099800	0.57130650
-5.09420917	2.93099800	0.57130650
-5.09287517	2.93099800	0.57130650
-5.09154117	3.10983600	0.57130650
-5.09020717	3.10983600	0.57130650
-5.08887317	3.10983600	0.57130650
-5.08753917	3.10983600	0.57130650
-5.08620517	3.28867500	0.57130650
-5.08487117	3.28867500	0.57130650
-5.08353717	3.28867500	0.57130650
-5.08220317	3.28867500	0.57130650
-5.08086917	3.28867500	0.57130650
-5.07953517	3.28867500	0.57130650
-5.07820117	3.10983600	0.57130650
-5.07686717	3.10983600	0.57130650
-5.07553317	3.10983600	0.57130650
-5.07419917	3.28867500	0.57130650
-5.07286517	3.28867500	0.57130650
-5.07153117	3.28867500	0.57130650
-5.07019717	3.28867500	0.57130650
-5.06886317	3.28867500	0.57130650
-5.06752917	3.28867500	0.57130650
-5.06619517	3.28867500	0.57130650
-5.06486117	3.46751300	0.57130650
-5.06352717	3.46751300	0.57130650
-5.06219317	3.28867500	0.57130650
-5.06085917	3.28867500	0.57130650
-5.05952517	3.28867500	0.57130650
-5.05819117	3.28867500	0.57130650
-5.05685717	3.28867500	0.57130650
-5.05552317	3.28867500	0.57130650
-5.05418917	3.28867500	0.57130650
-5.05285517	3.28867500	0.57130650
-5.05152117	3.46751300	0.57130650
-5.05018717	3.46751300	0.57130650
-5.04885317	3.46751300	0.57130650
-5.04751917	3.46751300	0.57130650
-5.04618517	3.46751300	0.57130650
-5.04485117	3.64574100	0.57130650
-5.04351717	3.64574100	0.57130650
-5.04218317	3.64574100	0.57130650
-5.04084917	3.46751300	0.57130650
-5.03951517	3.46751300	0.57130650
-5.03818117	3.46751300	0.57130650
-5.03684717	3.46751300	0.57130650
-5.03551317	3.46751300	0.57130650
-5.03417917	3.46751300	0.57130650
-5.03284517	3.46751300	0.57130650
-5.03151117	3.46751300	0.57130650
-5.03017717	3.64574100	0.57130650
-5.02884317	3.64574100	0.57130650
-5.02750917	3.64574100	0.57130650
-5.02617517	3.64574100	0.57130650
-5.02484117	3.82458000	0.57130650
-5.02350717	3.82458000	0.57130650
-5.02217317	3.82458000	0.57130650
-5.02083917	3.82458000	0.57130650
-5.01950517	3.64574100	0.57130650
-5.01817117	3.64574100	0.57130650
-5.01683717	3.64574100	0.57130650
-5.01550317	3.64574100	0.57130650
-5.01416917	3.64574100	0.57130650
-5.01283517	3.64574100	0.57130650
-5.01150117	3.82458000	0.57130650
-5.01016717	3.82458000	0.57130650
-5.00883317	3.82458000	0.57130650
-5.00749917	3.82458000	0.57130650
-5.00616517	4.00341800	0.57130650
-5.00483117	4.00341800	0.57130650
-5.00349717	4.00341800	0.66011540
-5.00216317	4.00341800	0.57130650
-5.00082917	4.00341800	0.57130650
-4.99949517	4.00341800	0.57130650
-4.99816117	4.00341800	0.57130650
-4.99682717	3.82458000	0.57130650
-4.99549317	3.82458000	0.57130650
-4.99415917	3.82458000	0.57130650
-4.99282517	4.00341800	0.57130650
-4.99149117	3.82458000	0.57130650
-4.99015717	4.00341800	0.57130650
-4.98882317	4.00341800	0.57130650
-4.98748917	4.00341800	0.57130650
-4.98615517	4.00341800	0.57130650
-4.98482117	4.00341800	0.57130650
-4.98348717	4.18225700	0.57130650
-4.98215317	4.18225700	0.57130650
-4.98081917	4.00341800	0.57130650
-4.97948517	4.00341800	0.57130650
-4.97815117	4.00341800	0.57130650
-4.97681717	4.00341800	0.57130650
-4.97548317	4.00341800	0.57130650
-4.97414917	4.00341800	0.57130650
-4.97281517	4.00341800	0.57130650
-4.97148117	4.00341800	0.57130650
-4.97014717	4.00341800	0.57130650
-4.96881317	4.18225700	0.57130650
-4.96747917	4.18225700	0.57130650
-4.96614517	4.18225700	0.57130650
-4.96481117	4.18225700	0.57130650
-4.96347717	4.18225700	0.57130650
-4.96214317	4.18225700	0.57130650
-4.96080917	4.18225700	0.57130650
-4.95947517	4.18225700	0.57130650
-4.95814117	4.18225700	0.57130650
-4.95680717	4.18225700	0.57130650
-4.95547317	4.18225700	0.57130650
-4.95413916	4.18225700	0.57130650
-4.95280516	4.18225700	0.57130650
-4.95147116	4.18225700	0.57130650
-4.95013716	4.36109500	0.57130650
-4.94880316	4.18225700	0.57130650
-4.94746916	4.36109500	0.57130650
-4.94613516	4.18225700	0.57130650
-4.94480116	4.36109500	0.57130650
-4.94346716	4.53993400	0.57130650
-4.94213316	4.36109500	0.57130650
-4.94079916	4.36109500	0.57130650
-4.93946516	4.36109500	0.66011540
-4.93813116	4.36109500	0.57130650
-4.93679716	4.36109500	0.57130650
-4.93546316	4.36109500	0.57130650
-4.93412916	4.18225700	0.57130650
-4.93279516	4.36109500	0.57130650
-4.93146116	4.36109500	0.57130650
-4.93012716	4.36109500	0.57130650
-4.92879316	4.36109500	0.57130650
-4.92745916	4.36109500	0.57130650
-4.92612516	4.53993400	0.57130650
-4.92479116	4.71877200	0.57130650
-4.92345716	4.71877200	0.57130650
-4.92212316	4.71877200	0.57130650
-4.92078916	4.53993400	0.57130650
-4.91945516	4.53993400	0.57130650
-4.91812116	4.53993400	0.57130650
-4.91678716	4.36109500	0.57130650
-4.91545316	4.53993400	0.57130650
-4.91411916	4.53993400	0.57130650
-4.91278516	4.53993400	0.57130650
-4.91145116	4.53993400	0.57130650
-4.91011716	4.53993400	0.57130650
-4.90878316	4.71877200	0.57130650
-4.90744916	4.53993400	0.57130650
-4.90611516	4.71877200	0.57130650
-4.90478116	4.71877200	0.57130650
-4.90344716	4.71877200	0.57130650
-4.90211316	4.71877200	0.57130650
-4.90077916	4.71877200	0.57130650
-4.89944516	4.71877200	0.57130650
-4.89811116	4.71877200	0.57130650
-4.89677716	4.71877200	0.57130650
-4.89544316	4.71877200	0.57130650
-4.89410916	4.71877200	0.57130650
-4.89277516	4.71877200	0.57130650
-4.89144116	4.71877200	0.57130650
-4.89010716	4.71877200	0.57130650
-4.88877316	4.71877200	0.57130650
-4.88743916	4.71877200	0.57130650
-4.88610516	4.71877200	0.57130650
-4.88477116	4.89761000	0.57130650
-4.88343716	4.89761000	0.57130650
-4.88210316	4.89761000	0.57130650
-4.88076916	4.89761000	0.57130650
-4.87943516	4.89761000	0.57130650
-4.87810116	4.71877200	0.57130650
-4.87676716	4.89761000	0.57130650
-4.87543316	4.71877200	0.57130650
-4.87409916	4.71877200	0.57130650
-4.87276516	4.71877200	0.57130650
-4.87143116	4.71877200	0.57130650
-4.87009716	4.89761000	0.57130650
-4.86876316	4.71877200	0.57130650
-4.86742916	4.89761000	0.57130650
-4.86609516	4.89761000	0.57130650
-4.86476116	5.07644900	0.57130650
-4.86342716	4.89761000	0.57130650
-4.86209316	4.89761000	0.57130650
-4.86075916	4.89761000	0.57130650
-4.85942516	4.89761000	0.57130650
-4.85809116	5.07644900	0.57130650
-4.85675716	4.89761000	0.57130650
-4.85542316	4.89761000	0.57130650
-4.85408916	4.89761000	0.57130650
-4.85275516	4.89761000	0.57130650
-4.85142116	4.89761000	0.57130650
-4.85008716	4.89761000	0.57130650
-4.84875316	4.89761000	0.57130650
-4.84741916	4.89761000	0.57130650
-4.84608516	5.07644900	0.57130650
-4.84475116	5.07644900	0.57130650
-4.84341716	5.07644900	0.57130650
-4.84208316	5.07644900	0.57130650
-4.84074916	5.07644900	0.57130650
-4.83941516	5.07644900	0.57130650
-4.83808116	5.07644900	0.57130650
-4.83674716	5.07644900	0.57130650
-4.83541316	5.07644900	0.57130650
-4.83407916	4.89761000	0.57130650
-4.83274516	5.07644900	0.57130650
-4.83141116	5.07644900	0.57130650
-4.83007716	4.89761000	0.57130650
-4.82874316	5.07644900	0.57130650
-4.82740916	5.07644900	0.57130650
-4.82607516	5.25528700	0.57130650
-4.82474116	5.25528700	0.57130650
-4.82340716	5.25528700	0.57130650
-4.82207316	5.43412600	0.57130650
-4.82073916	5.25528700	0.57130650
-4.81940516	5.25528700	0.57130650
-4.81807116	5.25528700	0.57130650
-4.81673716	5.25528700	0.57130650
-4.81540316	5.25528700	0.57130650
-4.81406916	5.07644900	0.57130650
-4.81273516	5.07644900	0.57130650
-4.81140116	5.07644900	0.57130650
-4.81006716	5.25528700	0.57130650
-4.80873316	5.25528700	0.57130650
-4.80739916	5.07644900	0.57130650
-4.80606516	5.25528700	0.57130650
-4.80473116	5.43412600	0.57130650
-4.80339716	5.43412600	0.57130650
-4.80206316	5.43412600	0.57130650
-4.80072916	5.43412600	0.57130650
-4.79939516	5.43412600	0.57130650
-4.79806116	5.43412600	0.57130650
-4.79672716	5.25528700	0.57130650
-4.79539316	5.43412600	0.57130650
-4.79405916	5.25528700	0.57130650
-4.79272516	5.25528700	0.57130650
-4.79139116	5.07644900	0.57130650
-4.79005716	5.07644900	0.57130650
-4.78872316	5.07644900	0.57130650
-4.78738916	5.25528700	0.57130650
-4.78605516	5.43412600	0.57130650
-4.78472116	5.43412600	0.57130650
-4.78338716	5.43412600	0.57130650
-4.78205316	5.43412600	0.57130650
-4.78071916	5.43412600	0.57130650
-4.77938516	5.43412600	0.66011540
-4.77805116	5.43412600	0.66011540
-4.77671716	5.43412600	0.57130650
-4.77538316	5.43412600	0.57130650
-4.77404916	5.43412600	0.57130650
-4.77271516	5.43412600	0.57130650
-4.77138116	5.43412600	0.57130650
-4.77004716	5.43412600	0.66011540
-4.76871316	5.25528700	0.57130650
-4.76737916	5.43412600	0.66011540
-4.76604516	5.43412600	0.57130650
-4.76471116	5.43412600	0.57130650
-4.76337716	5.61296400	0.57130650
-4.76204316	5.61296400	0.57130650
-4.76070916	5.43412600	0.57130650
-4.75937516	5.61296400	0.57130650
-4.75804116	5.61296400	0.57130650
-4.75670716	5.61296400	0.66011540
-4.75537316	5.61296400	0.57130650
-4.75403916	5.43412600	0.57130650
-4.75270516	5.43412600	0.57130650
-4.75137116	5.43412600	0.57130650
-4.75003716	5.43412600	0.57130650
-4.74870316	5.43412600	0.57130650
-4.74736916	5.43412600	0.66011540
-4.74603516	5.43412600	0.66011540
-4.74470116	5.61296400	0.57130650
-4.74336716	5.61296400	0.57130650
-4.74203316	5.61296400	0.57130650
-4.74069916	5.61296400	0.57130650
-4.73936516	5.61296400	0.57130650
-4.73803116	5.61296400	0.57130650
-4.73669716	5.79180300	0.57130650
-4.73536316	5.61296400	0.57130650
-4.73402916	5.61296400	0.57130650
-4.73269516	5.43412600	0.57130650
-4.73136116	5.43412600	0.57130650
-4.73002716	5.43412600	0.57130650
-4.72869316	5.43412600	0.57130650
-4.72735916	5.61296400	0.57130650
-4.72602516	5.61296400	0.66011540
-4.72469116	5.61296400	0.57130650
-4.72335716	5.61296400	0.66011540
-4.72202316	5.79180300	0.57130650
-4.72068916	5.79180300	0.66011540
-4.71935516	5.79180300	0.57130650
-4.71802116	5.79180300	0.57130650
-4.71668716	5.79180300	0.66011540
-4.71535316	5.79180300	0.66011540
-4.71401916	5.61296400	0.57130650
-4.71268516	5.61296400	0.57130650
-4.71135116	5.43412600	0.57130650
-4.71001716	5.61296400	0.57130650
-4.70868316	5.61296400	0.66011540
-4.70734916	5.61296400	0.57130650
-4.70601516	5.79180300	0.57130650
-4.70468116	5.79180300	0.66011540
-4.70334716	5.79180300	0.57130650
-4.70201316	5.79180300	0.66011540
-4.70067916	5.79180300	0.66011540
-4.69934516	5.79180300	0.57130650
-4.69801116	5.79180300	0.57130650
-4.69667716	5.79180300	0.66011540
-4.69534316	5.79180300	0.57130650
-4.69400916	5.79180300	0.57130650
-4.69267516	5.61296400	0.57130650
-4.69134116	5.61296400	0.66011540
-4.69000716	5.61296400	0.66011540
-4.68867316	5.61296400	0.66011540
-4.68733916	5.61296400	0.57130650
-4.68600516	5.61296400	0.66011540
-4.68467116	5.61296400	0.66011540
-4.68333716	5.79180300	0.66011540
-4.68200316	5.79180300	0.66011540
-4.68066916	5.97003100	0.57130650
-4.67933516	5.79180300	0.66011540
-4.67800116	5.79180300	0.57130650
-4.67666716	5.79180300	0.66011540
-4.67533316	5.79180300	0.66011540
-4.67399916	5.79180300	0.66011540
-4.67266516	5.79180300	0.57130650
-4.67133116	5.61296400	0.57130650
-4.66999716	5.61296400	0.66011540
-4.66866316	5.61296400	0.66011540
-4.66732916	5.61296400	0.57130650
-4.66599516	5.79180300	0.66011540
-4.66466116	5.79180300	0.66011540
-4.66332716	5.97003100	0.66011540
-4.66199316	5.97003100	0.66011540
-4.66065916	5.97003100	0.57130650
-4.65932516	5.97003100	0.57130650
-4.65799116	5.97003100	0.66011540
-4.65665716	5.97003100	0.57130650
-4.65532316	5.79180300	0.57130650
-4.65398916	5.79180300	0.57130650
-4.65265516	5.79180300	0.66011540
-4.65132116	5.61296400	0.66011540
-4.64998716	5.61296400	0.66011540
-4.64865316	5.61296400	0.66011540
-4.64731916	5.79180300	0.66011540
-4.64598516	5.79180300	0.66011540
-4.64465116	5.79180300	0.57130650
-4.64331716	5.97003100	0.57130650
-4.64198316	5.97003100	0.66011540
-4.64064916	5.97003100	0.66011540
-4.63931516	5.97003100	0.66011540
-4.63798116	5.97003100	0.57130650
-4.63664716	5.97003100	0.66011540
-4.63531316	5.97003100	0.66011540
-4.63397916	5.79180300	0.57130650
-4.63264516	5.79180300	0.66011540
-4.63131116	5.61296400	0.57130650
-4.62997716	5.61296400	0.66011540
-4.62864316	5.61296400	0.66011540
-4.62730916	5.79180300	0.57130650
-4.62597516	5.79180300	0.66011540
-4.62464116	5.79180300	0.66011540
-4.62330716	5.97003100	0.66011540
-4.62197316	6.14887000	0.66011540
-4.62063916	6.14887000	0.66011540
-4.61930516	6.14887000	0.66011540
-4.61797116	5.97003100	0.66011540
-4.61663716	6.14887000	0.74861900
-4.61530316	5.97003100	0.66011540
-4.61396916	5.79180300	0.66011540
-4.61263516	5.79180300	0.66011540
-4.61130116	5.61296400	0.66011540
-4.60996716	5.61296400	0.66011540
-4.60863316	5.79180300	0.66011540
-4.60729916	5.79180300	0.66011540
-4.60596516	5.79180300	0.74861900
-4.60463116	5.79180300	0.66011540
-4.60329716	5.97003100	0.57130650
-4.60196316	5.97003100	0.66011540
-4.60062916	6.14887000	0.66011540
-4.59929516	6.14887000	0.66011540
-4.59796116	6.14887000	0.66011540
-4.59662716	6.14887000	0.66011540
-4.59529316	6.14887000	0.66011540
-4.59395916	5.79180300	0.66011540
-4.59262516	5.79180300	0.66011540
-4.59129116	5.79180300	0.57130650
-4.58995716	5.61296400	0.66011540
-4.58862316	5.61296400	0.57130650
-4.58728916	5.79180300	0.74861900
-4.58595516	5.79180300	0.66011540
-4.58462116	5.79180300	0.74861900
-4.58328716	5.97003100	0.66011540
-4.58195316	5.97003100	0.66011540
-4.58061916	6.14887000	0.74861900
-4.57928516	6.14887000	0.66011540
-4.57795116	6.14887000	0.66011540
-4.57661716	6.14887000	0.74861900
-4.57528316	5.97003100	0.66011540
-4.57394916	5.97003100	0.66011540
-4.57261516	5.79180300	0.66011540
-4.57128116	5.61296400	0.66011540
-4.56994716	5.61296400	0.57130650
-4.56861316	5.61296400	0.66011540
-4.56727916	5.61296400	0.74861900
-4.56594516	5.79180300	0.74861900
-4.56461116	5.79180300	0.66011540
-4.56327716	5.97003100	0.66011540
-4.56194316	5.97003100	0.74861900
-4.56060916	5.97003100	0.74861900
-4.55927516	6.14887000	0.74861900
-4.55794116	6.14887000	0.66011540
-4.55660716	5.97003100	0.74861900
-4.55527316	5.97003100	0.66011540
-4.55393916	5.79180300	0.66011540
-4.55260516	5.79180300	0.74861900
-4.55127116	5.61296400	0.74861900
-4.54993716	5.61296400	0.74861900
-4.54860316	5.61296400	0.66011540
-4.54726916	5.79180300	0.74861900
-4.54593516	5.79180300	0.74861900
-4.54460116	5.79180300	0.66011540
-4.54326716	5.79180300	0.74861900
-4.54193316	5.79180300	0.74861900
-4.54059916	5.97003100	0.66011540
-4.53926516	5.97003100	0.74861900
-4.53793116	5.97003100	0.74861900
-4.53659716	5.97003100	0.74861900
-4.53526316	5.79180300	0.66011540
-4.53392916	5.79180300	0.74861900
-4.53259516	5.79180300	0.74861900
-4.53126116	5.61296400	0.74861900
-4.52992716	5.43412600	0.74861900
-4.52859316	5.61296400	0.66011540
-4.52725916	5.61296400	0.66011540
-4.52592516	5.79180300	0.74861900
-4.52459116	5.79180300	0.66011540
-4.52325716	5.79180300	0.74861900
-4.52192316	5.79180300	0.74861900
-4.52058916	5.97003100	0.74861900
-4.51925516	5.79180300	0.74861900
-4.51792116	5.97003100	0.66011540
-4.51658716	5.79180300	0.74861900
-4.51525316	5.79180300	0.66011540
-4.51391916	5.79180300	0.74861900
-4.51258516	5.61296400	0.66011540
-4.51125116	5.43412600	0.74861900
-4.50991716	5.43412600	0.74861900
-4.50858316	5.43412600	0.66011540
-4.50724916	5.43412600	0.74861900
-4.50591516	5.61296400	0.66011540
-4.50458116	5.61296400	0.74861900
-4.50324715	5.61296400	0.74861900
-4.50191315	5.79180300	0.74861900
-4.50057915	5.79180300	0.74861900
-4.49924515	5.79180300	0.74861900
-4.49791115	5.79180300	0.74861900
-4.49657715	5.79180300	0.74861900
-4.49524315	5.61296400	0.74861900
-4.49390915	5.61296400	0.74861900
-4.49257515	5.61296400	0.74861900
-4.49124115	5.43412600	0.74861900
-4.48990715	5.43412600	0.74861900
-4.48857315	5.43412600	0.66011540
-4.48723915	5.43412600	0.74861900
-4.48590515	5.43412600	0.74861900
-4.48457115	5.61296400	0.74861900
-4.48323715	5.61296400	0.74861900
-4.48190315	5.79180300	0.74861900
-4.48056915	5.61296400	0.66011540
-4.47923515	5.79180300	0.74861900
-4.47790115	5.61296400	0.66011540
-4.47656715	5.61296400	0.66011540
-4.47523315	5.61296400	0.74861900
-4.47389915	5.43412600	0.74861900
-4.47256515	5.43412600	0.74861900
-4.47123115	5.07644900	0.74861900
-4.46989715	5.25528700	0.74861900
-4.46856315	5.25528700	0.74861900
