Zeit	Kanal A	Kanal B
(s)	(V)	(V)

-9.89427792	12.76467000	3.05429200
-9.89294392	12.76467000	3.05429200
-9.89160992	12.76467000	3.05429200
-9.89027592	12.76467000	3.14310100
-9.88894192	12.76467000	3.05429200
-9.88760792	12.76467000	3.05429200
-9.88627392	12.76467000	3.05429200
-9.88493992	12.76467000	3.05429200
-9.88360592	12.76467000	3.05429200
-9.88227192	12.76467000	3.05429200
-9.88093792	12.76467000	3.05429200
-9.87960392	12.76467000	3.14310100
-9.87826992	12.76467000	3.05429200
-9.87693592	12.76467000	3.14310100
-9.87560192	12.76467000	3.05429200
-9.87426792	12.76467000	3.05429200
-9.87293392	12.76467000	3.05429200
-9.87159992	12.94290000	3.05429200
-9.87026592	12.76467000	3.05429200
-9.86893192	12.76467000	3.05429200
-9.86759792	12.76467000	3.05429200
-9.86626392	12.76467000	3.05429200
-9.86492992	12.76467000	3.05429200
-9.86359592	12.76467000	3.05429200
-9.86226192	12.94290000	3.05429200
-9.86092792	12.76467000	3.05429200
-9.85959392	12.76467000	3.05429200
-9.85825992	12.76467000	3.05429200
-9.85692592	12.76467000	3.05429200
-9.85559192	12.76467000	3.05429200
-9.85425792	12.76467000	3.05429200
-9.85292392	12.76467000	3.05429200
-9.85158992	12.76467000	3.05429200
-9.85025592	12.76467000	3.05429200
-9.84892192	12.76467000	3.05429200
-9.84758792	12.76467000	3.05429200
-9.84625392	12.76467000	3.05429200
-9.84491992	12.76467000	3.05429200
-9.84358592	12.76467000	3.14310100
-9.84225192	12.76467000	3.05429200
-9.84091792	12.76467000	3.05429200
-9.83958392	12.76467000	3.05429200
-9.83824992	12.76467000	3.05429200
-9.83691592	12.76467000	3.05429200
-9.83558192	12.76467000	3.05429200
-9.83424792	12.76467000	3.05429200
-9.83291392	12.76467000	3.05429200
-9.83157992	12.76467000	3.05429200
-9.83024592	12.76467000	3.05429200
-9.82891192	12.76467000	3.05429200
-9.82757792	12.76467000	3.05429200
-9.82624392	12.76467000	3.05429200
-9.82490992	12.76467000	3.05429200
-9.82357592	12.76467000	3.05429200
-9.82224192	12.76467000	3.05429200
-9.82090792	12.76467000	3.05429200
-9.81957392	12.76467000	3.05429200
-9.81823992	12.76467000	3.05429200
-9.81690592	12.76467000	3.05429200
-9.81557192	12.76467000	3.05429200
-9.81423792	12.76467000	3.05429200
-9.81290392	12.76467000	3.05429200
-9.81156992	12.94290000	3.05429200
-9.81023592	12.76467000	3.05429200
-9.80890192	12.76467000	3.14310100
-9.80756792	12.76467000	3.05429200
-9.80623392	12.76467000	3.05429200
-9.80489992	12.76467000	3.05429200
-9.80356592	12.76467000	3.14310100
-9.80223192	12.94290000	3.05429200
-9.80089792	12.94290000	3.05429200
-9.79956392	12.76467000	3.05429200
-9.79822992	12.76467000	3.05429200
-9.79689592	12.76467000	3.05429200
-9.79556192	12.76467000	3.05429200
-9.79422792	12.94290000	3.05429200
-9.79289392	12.76467000	3.05429200
-9.79155992	12.76467000	3.14310100
-9.79022592	12.76467000	3.14310100
-9.78889192	12.76467000	3.05429200
-9.78755792	12.94290000	3.05429200
-9.78622392	12.76467000	3.05429200
-9.78488992	12.76467000	3.05429200
-9.78355592	12.76467000	3.05429200
-9.78222192	12.76467000	3.14310100
-9.78088792	12.76467000	3.05429200
-9.77955392	12.76467000	3.05429200
-9.77821992	12.76467000	3.05429200
-9.77688592	12.76467000	3.05429200
-9.77555192	12.76467000	3.05429200
-9.77421792	12.76467000	3.05429200
-9.77288392	12.76467000	3.05429200
-9.77154992	12.94290000	3.05429200
-9.77021592	12.76467000	3.05429200
-9.76888192	12.76467000	3.14310100
-9.76754792	12.76467000	3.05429200
-9.76621392	12.76467000	3.05429200
-9.76487992	12.76467000	3.05429200
-9.76354592	12.76467000	3.05429200
-9.76221192	12.76467000	3.05429200
-9.76087792	12.76467000	3.05429200
-9.75954392	12.76467000	3.05429200
-9.75820992	12.76467000	3.05429200
-9.75687592	12.94290000	3.05429200
-9.75554192	12.76467000	3.05429200
-9.75420792	12.76467000	3.05429200
-9.75287392	12.76467000	3.14310100
-9.75153992	12.94290000	3.05429200
-9.75020592	12.76467000	3.05429200
-9.74887192	12.76467000	3.05429200
-9.74753792	12.76467000	3.05429200
-9.74620392	12.94290000	3.05429200
-9.74486992	12.76467000	3.05429200
-9.74353592	12.76467000	3.05429200
-9.74220192	12.76467000	3.05429200
-9.74086792	12.76467000	3.05429200
-9.73953392	12.76467000	3.05429200
-9.73819992	12.76467000	3.14310100
-9.73686592	12.76467000	3.05429200
-9.73553192	12.76467000	3.05429200
-9.73419792	12.76467000	3.05429200
-9.73286392	12.94290000	3.05429200
-9.73152992	12.76467000	3.05429200
-9.73019592	12.76467000	3.05429200
-9.72886192	12.76467000	3.05429200
-9.72752792	12.76467000	3.05429200
-9.72619392	12.76467000	3.05429200
-9.72485992	12.76467000	3.05429200
-9.72352592	12.76467000	3.05429200
-9.72219192	12.76467000	3.14310100
-9.72085792	12.76467000	3.05429200
-9.71952392	12.76467000	3.05429200
-9.71818992	12.76467000	3.05429200
-9.71685592	12.76467000	3.05429200
-9.71552192	12.76467000	3.05429200
-9.71418792	12.76467000	3.05429200
-9.71285392	12.94290000	3.05429200
-9.71151992	12.76467000	3.05429200
-9.71018592	12.76467000	3.05429200
-9.70885192	12.76467000	3.05429200
-9.70751792	12.76467000	3.05429200
-9.70618392	12.76467000	3.05429200
-9.70484992	12.94290000	3.05429200
-9.70351592	12.76467000	3.05429200
-9.70218192	12.76467000	3.05429200
-9.70084792	12.76467000	3.05429200
-9.69951392	12.76467000	3.05429200
-9.69817992	12.76467000	3.05429200
-9.69684592	12.76467000	3.05429200
-9.69551192	12.76467000	3.05429200
-9.69417792	12.76467000	3.05429200
-9.69284392	12.76467000	3.05429200
-9.69150992	12.76467000	3.05429200
-9.69017592	12.76467000	3.05429200
-9.68884192	12.76467000	3.05429200
-9.68750792	12.76467000	3.05429200
-9.68617392	12.76467000	3.05429200
-9.68483992	12.76467000	3.05429200
-9.68350592	12.76467000	3.05429200
-9.68217192	12.76467000	3.14310100
-9.68083792	12.76467000	3.05429200
-9.67950392	12.76467000	3.05429200
-9.67816992	12.76467000	3.05429200
-9.67683592	12.94290000	3.05429200
-9.67550192	12.76467000	3.05429200
-9.67416792	12.76467000	3.05429200
-9.67283392	12.76467000	3.05429200
-9.67149992	12.76467000	3.05429200
-9.67016592	12.94290000	3.14310100
-9.66883192	12.76467000	3.05429200
-9.66749792	12.76467000	3.05429200
-9.66616392	12.76467000	3.05429200
-9.66482992	12.76467000	3.05429200
-9.66349592	12.76467000	3.05429200
-9.66216192	12.76467000	3.05429200
-9.66082792	12.76467000	3.14310100
-9.65949392	12.76467000	3.05429200
-9.65815992	12.94290000	3.05429200
-9.65682592	12.76467000	3.05429200
-9.65549192	12.76467000	3.05429200
-9.65415792	12.76467000	3.05429200
-9.65282392	12.76467000	3.14310100
-9.65148992	12.76467000	3.05429200
-9.65015592	12.76467000	3.05429200
-9.64882192	12.76467000	3.05429200
-9.64748792	12.76467000	3.05429200
-9.64615392	12.76467000	3.05429200
-9.64481992	12.76467000	3.05429200
-9.64348592	12.76467000	3.05429200
-9.64215192	12.76467000	3.05429200
-9.64081792	12.76467000	3.05429200
-9.63948392	12.76467000	3.05429200
-9.63814992	12.76467000	3.05429200
-9.63681592	12.76467000	3.05429200
-9.63548192	12.76467000	3.14310100
-9.63414792	12.76467000	3.05429200
-9.63281392	12.76467000	3.05429200
-9.63147992	12.76467000	3.05429200
-9.63014592	12.76467000	3.05429200
-9.62881192	12.76467000	3.05429200
-9.62747792	12.76467000	3.05429200
-9.62614392	12.76467000	3.05429200
-9.62480992	12.76467000	3.05429200
-9.62347592	12.76467000	3.23160500
-9.62214192	12.76467000	3.05429200
-9.62080792	12.76467000	3.05429200
-9.61947392	12.76467000	3.05429200
-9.61813992	12.76467000	3.05429200
-9.61680592	12.76467000	3.05429200
-9.61547192	12.76467000	3.05429200
-9.61413792	12.76467000	3.05429200
-9.61280392	12.76467000	3.05429200
-9.61146992	12.76467000	3.05429200
-9.61013592	12.76467000	3.14310100
-9.60880192	12.76467000	3.05429200
-9.60746792	12.76467000	3.05429200
-9.60613392	12.76467000	3.05429200
-9.60479992	12.94290000	3.05429200
-9.60346592	12.76467000	3.05429200
-9.60213192	12.76467000	3.05429200
-9.60079792	12.76467000	3.05429200
-9.59946392	12.76467000	3.05429200
-9.59812992	12.76467000	3.05429200
-9.59679592	12.94290000	3.05429200
-9.59546192	12.76467000	3.05429200
-9.59412791	12.76467000	3.05429200
-9.59279391	12.76467000	3.05429200
-9.59145991	12.76467000	3.05429200
-9.59012591	12.76467000	3.05429200
-9.58879191	12.76467000	3.05429200
-9.58745791	12.76467000	3.05429200
-9.58612391	12.76467000	3.05429200
-9.58478991	12.76467000	3.05429200
-9.58345591	12.76467000	3.05429200
-9.58212191	12.76467000	3.05429200
-9.58078791	12.76467000	3.14310100
-9.57945391	12.76467000	3.05429200
-9.57811991	12.76467000	3.05429200
-9.57678591	12.76467000	3.05429200
-9.57545191	12.76467000	3.14310100
-9.57411791	12.76467000	3.05429200
-9.57278391	12.76467000	3.05429200
-9.57144991	12.76467000	3.05429200
-9.57011591	12.76467000	3.14310100
-9.56878191	12.76467000	3.05429200
-9.56744791	12.76467000	3.05429200
-9.56611391	12.76467000	3.14310100
-9.56477991	12.76467000	3.05429200
-9.56344591	12.94290000	3.14310100
-9.56211191	12.76467000	3.14310100
-9.56077791	12.76467000	3.14310100
-9.55944391	12.76467000	3.05429200
-9.55810991	12.76467000	3.05429200
-9.55677591	12.76467000	3.05429200
-9.55544191	12.94290000	3.05429200
-9.55410791	12.76467000	3.14310100
-9.55277391	12.76467000	3.05429200
-9.55143991	12.76467000	3.05429200
-9.55010591	12.76467000	3.05429200
-9.54877191	12.94290000	3.05429200
-9.54743791	12.76467000	3.05429200
-9.54610391	12.76467000	3.05429200
-9.54476991	12.76467000	3.05429200
-9.54343591	12.94290000	3.05429200
-9.54210191	12.76467000	3.05429200
-9.54076791	12.76467000	3.05429200
-9.53943391	12.76467000	3.05429200
-9.53809991	12.76467000	3.14310100
-9.53676591	12.76467000	3.05429200
-9.53543191	12.76467000	3.05429200
-9.53409791	12.76467000	3.05429200
-9.53276391	12.94290000	3.05429200
-9.53142991	12.76467000	3.05429200
-9.53009591	12.76467000	3.05429200
-9.52876191	12.76467000	3.05429200
-9.52742791	12.76467000	3.14310100
-9.52609391	12.76467000	3.05429200
-9.52475991	12.76467000	3.05429200
-9.52342591	12.76467000	3.05429200
-9.52209191	12.76467000	3.05429200
-9.52075791	12.76467000	3.05429200
-9.51942391	12.76467000	3.05429200
-9.51808991	12.76467000	3.05429200
-9.51675591	12.76467000	3.05429200
-9.51542191	12.76467000	3.05429200
-9.51408791	12.76467000	3.14310100
-9.51275391	12.76467000	3.05429200
-9.51141991	12.76467000	3.05429200
-9.51008591	12.76467000	3.05429200
-9.50875191	12.76467000	3.05429200
-9.50741791	12.94290000	3.05429200
-9.50608391	12.76467000	3.05429200
-9.50474991	12.76467000	3.05429200
-9.50341591	12.76467000	3.05429200
-9.50208191	12.76467000	3.05429200
-9.50074791	12.76467000	3.05429200
-9.49941391	12.76467000	3.05429200
-9.49807991	12.76467000	3.05429200
-9.49674591	12.76467000	3.05429200
-9.49541191	12.76467000	3.05429200
-9.49407791	12.76467000	3.05429200
-9.49274391	12.76467000	3.05429200
-9.49140991	12.76467000	3.05429200
-9.49007591	12.76467000	3.05429200
-9.48874191	12.76467000	3.05429200
-9.48740791	12.76467000	3.05429200
-9.48607391	12.94290000	3.05429200
-9.48473991	12.76467000	3.05429200
-9.48340591	12.76467000	3.05429200
-9.48207191	12.76467000	3.05429200
-9.48073791	12.76467000	3.05429200
-9.47940391	12.76467000	3.05429200
-9.47806991	12.76467000	3.05429200
-9.47673591	12.76467000	3.14310100
-9.47540191	12.76467000	3.05429200
-9.47406791	12.76467000	3.05429200
-9.47273391	12.76467000	3.05429200
-9.47139991	12.76467000	3.05429200
-9.47006591	12.76467000	3.05429200
-9.46873191	12.76467000	3.14310100
-9.46739791	12.76467000	3.05429200
-9.46606391	12.76467000	3.05429200
-9.46472991	12.76467000	3.05429200
-9.46339591	12.76467000	3.05429200
-9.46206191	12.76467000	3.05429200
-9.46072791	12.76467000	3.05429200
-9.45939391	12.76467000	3.05429200
-9.45805991	12.76467000	3.05429200
-9.45672591	12.76467000	3.14310100
-9.45539191	12.76467000	3.05429200
-9.45405791	12.76467000	3.05429200
-9.45272391	12.76467000	3.05429200
-9.45138991	12.76467000	3.05429200
-9.45005591	12.76467000	3.05429200
-9.44872191	12.76467000	3.05429200
-9.44738791	12.76467000	3.05429200
-9.44605391	12.76467000	3.05429200
-9.44471991	12.76467000	3.05429200
-9.44338591	12.76467000	3.05429200
-9.44205191	12.76467000	3.05429200
-9.44071791	12.76467000	3.05429200
-9.43938391	12.76467000	3.05429200
-9.43804991	12.76467000	3.05429200
-9.43671591	12.76467000	3.05429200
-9.43538191	12.76467000	3.05429200
-9.43404791	12.76467000	3.14310100
-9.43271391	12.76467000	3.05429200
-9.43137991	12.76467000	3.05429200
-9.43004591	12.76467000	3.05429200
-9.42871191	12.76467000	3.05429200
-9.42737791	12.76467000	3.05429200
-9.42604391	12.76467000	3.05429200
-9.42470991	12.76467000	3.05429200
-9.42337591	12.76467000	3.05429200
-9.42204191	12.76467000	3.05429200
-9.42070791	12.76467000	3.14310100
-9.41937391	12.76467000	3.05429200
-9.41803991	12.76467000	3.05429200
-9.41670591	12.76467000	3.14310100
-9.41537191	12.76467000	3.05429200
-9.41403791	12.76467000	3.05429200
-9.41270391	12.76467000	3.05429200
-9.41136991	12.76467000	3.05429200
-9.41003591	12.76467000	3.05429200
-9.40870191	12.76467000	3.05429200
-9.40736791	12.76467000	3.05429200
-9.40603391	12.76467000	3.05429200
-9.40469991	12.76467000	3.05429200
-9.40336591	12.76467000	3.05429200
-9.40203191	12.76467000	3.05429200
-9.40069791	12.76467000	3.05429200
-9.39936391	12.76467000	3.05429200
-9.39802991	12.76467000	3.05429200
-9.39669591	12.76467000	3.05429200
-9.39536191	12.76467000	3.05429200
-9.39402791	12.76467000	3.14310100
-9.39269391	12.76467000	3.14310100
-9.39135991	12.76467000	3.05429200
-9.39002591	12.76467000	3.14310100
-9.38869191	12.76467000	3.05429200
-9.38735791	12.76467000	3.05429200
-9.38602391	12.76467000	3.05429200
-9.38468991	12.76467000	3.05429200
-9.38335591	12.76467000	3.05429200
-9.38202191	12.76467000	3.05429200
-9.38068791	12.76467000	3.05429200
-9.37935391	12.76467000	3.05429200
-9.37801991	12.76467000	3.05429200
-9.37668591	12.76467000	3.05429200
-9.37535191	12.76467000	3.05429200
-9.37401791	12.76467000	3.05429200
-9.37268391	12.76467000	3.14310100
-9.37134991	12.76467000	3.05429200
-9.37001591	12.76467000	3.14310100
-9.36868191	12.76467000	3.05429200
-9.36734791	12.76467000	3.05429200
-9.36601391	12.76467000	3.05429200
-9.36467991	12.76467000	3.05429200
-9.36334591	12.76467000	3.05429200
-9.36201191	12.76467000	3.05429200
-9.36067791	12.76467000	3.05429200
-9.35934391	12.76467000	3.05429200
-9.35800991	12.94290000	3.05429200
-9.35667591	12.76467000	3.05429200
-9.35534191	12.76467000	3.05429200
-9.35400791	12.76467000	3.05429200
-9.35267391	12.94290000	3.05429200
-9.35133991	12.76467000	3.05429200
-9.35000591	12.76467000	3.05429200
-9.34867191	12.76467000	3.05429200
-9.34733791	12.76467000	3.05429200
-9.34600391	12.76467000	3.05429200
-9.34466991	12.94290000	3.05429200
-9.34333591	12.76467000	3.05429200
-9.34200191	12.94290000	3.05429200
-9.34066791	12.76467000	3.05429200
-9.33933391	12.76467000	3.05429200
-9.33799991	12.76467000	3.05429200
-9.33666591	12.76467000	3.05429200
-9.33533191	12.76467000	3.05429200
-9.33399791	12.76467000	3.05429200
-9.33266391	12.76467000	3.05429200
-9.33132991	12.76467000	3.05429200
-9.32999591	12.76467000	3.05429200
-9.32866191	12.76467000	3.05429200
-9.32732791	12.76467000	3.05429200
-9.32599391	12.76467000	3.05429200
-9.32465991	12.76467000	3.05429200
-9.32332591	12.76467000	3.05429200
-9.32199191	12.76467000	3.05429200
-9.32065791	12.76467000	3.05429200
-9.31932391	12.76467000	3.05429200
-9.31798991	12.76467000	3.05429200
-9.31665591	12.94290000	3.05429200
-9.31532191	12.76467000	3.05429200
-9.31398791	12.76467000	3.05429200
-9.31265391	12.76467000	3.05429200
-9.31131991	12.76467000	3.05429200
-9.30998591	12.76467000	3.05429200
-9.30865191	12.76467000	3.05429200
-9.30731791	12.76467000	3.05429200
-9.30598391	12.76467000	3.05429200
-9.30464991	12.76467000	3.05429200
-9.30331591	12.76467000	3.05429200
-9.30198191	12.76467000	3.05429200
-9.30064791	12.76467000	3.05429200
-9.29931391	12.76467000	3.05429200
-9.29797991	12.76467000	3.05429200
-9.29664591	12.76467000	3.05429200
-9.29531191	12.76467000	3.05429200
-9.29397791	12.76467000	3.05429200
-9.29264391	12.76467000	3.05429200
-9.29130991	12.76467000	3.05429200
-9.28997591	12.76467000	3.05429200
-9.28864191	12.76467000	3.05429200
-9.28730791	12.76467000	3.05429200
-9.28597391	12.76467000	3.05429200
-9.28463991	12.76467000	3.14310100
-9.28330591	12.76467000	3.05429200
-9.28197191	12.76467000	3.05429200
-9.28063791	12.94290000	3.05429200
-9.27930391	12.76467000	3.05429200
-9.27796991	12.76467000	3.05429200
-9.27663591	12.76467000	3.05429200
-9.27530191	12.76467000	3.05429200
-9.27396791	12.76467000	3.05429200
-9.27263391	12.76467000	3.14310100
-9.27129991	12.76467000	3.05429200
-9.26996591	12.76467000	3.05429200
-9.26863191	12.76467000	3.05429200
-9.26729791	12.76467000	3.05429200
-9.26596391	12.76467000	3.14310100
-9.26462991	12.76467000	3.05429200
-9.26329591	12.76467000	3.05429200
-9.26196191	12.76467000	3.14310100
-9.26062791	12.76467000	3.05429200
-9.25929391	12.76467000	3.05429200
-9.25795991	12.76467000	3.05429200
-9.25662591	12.76467000	3.05429200
-9.25529191	12.76467000	3.05429200
-9.25395791	12.94290000	3.05429200
-9.25262391	12.76467000	3.05429200
-9.25128991	12.94290000	3.05429200
-9.24995591	12.76467000	3.05429200
-9.24862191	12.76467000	3.05429200
-9.24728791	12.76467000	3.05429200
-9.24595391	12.76467000	3.05429200
-9.24461991	12.76467000	3.05429200
-9.24328591	12.94290000	3.23160500
-9.24195191	12.76467000	3.05429200
-9.24061791	12.76467000	3.05429200
-9.23928391	12.94290000	3.05429200
-9.23794991	12.76467000	3.05429200
-9.23661591	12.76467000	3.05429200
-9.23528191	12.76467000	3.05429200
-9.23394791	12.76467000	3.05429200
-9.23261391	12.76467000	3.05429200
-9.23127991	12.94290000	3.05429200
-9.22994591	12.76467000	3.14310100
-9.22861191	12.76467000	3.05429200
-9.22727791	12.76467000	3.05429200
-9.22594391	12.76467000	3.05429200
-9.22460991	12.76467000	3.05429200
-9.22327591	12.76467000	3.05429200
-9.22194191	12.76467000	3.05429200
-9.22060791	12.76467000	3.05429200
-9.21927391	12.76467000	3.05429200
-9.21793991	12.76467000	3.05429200
-9.21660591	12.76467000	3.05429200
-9.21527191	12.76467000	3.14310100
-9.21393791	12.76467000	3.05429200
-9.21260391	12.94290000	3.05429200
-9.21126991	12.76467000	3.05429200
-9.20993591	12.76467000	3.05429200
-9.20860191	12.94290000	3.05429200
-9.20726791	12.76467000	3.05429200
-9.20593391	12.76467000	3.05429200
-9.20459991	12.76467000	3.14310100
-9.20326591	12.76467000	3.05429200
-9.20193191	12.76467000	3.05429200
-9.20059791	12.76467000	3.05429200
-9.19926391	12.76467000	3.05429200
-9.19792991	12.76467000	3.05429200
-9.19659591	12.76467000	3.05429200
-9.19526191	12.76467000	3.05429200
-9.19392791	12.76467000	3.05429200
-9.19259391	12.76467000	3.05429200
-9.19125991	12.76467000	3.05429200
-9.18992591	12.76467000	3.05429200
-9.18859191	12.76467000	3.14310100
-9.18725791	12.76467000	3.05429200
-9.18592391	12.76467000	3.05429200
-9.18458991	12.76467000	3.05429200
-9.18325591	12.76467000	3.05429200
-9.18192191	12.76467000	3.05429200
-9.18058791	12.76467000	3.14310100
-9.17925391	12.76467000	3.05429200
-9.17791991	12.76467000	3.05429200
-9.17658591	12.76467000	3.05429200
-9.17525191	12.76467000	3.05429200
-9.17391791	12.76467000	3.05429200
-9.17258391	12.76467000	3.05429200
-9.17124991	12.76467000	3.05429200
-9.16991591	12.76467000	3.05429200
-9.16858191	12.76467000	3.05429200
-9.16724791	12.76467000	3.05429200
-9.16591391	12.76467000	3.14310100
-9.16457991	12.76467000	3.05429200
-9.16324591	12.76467000	3.05429200
-9.16191191	12.76467000	3.05429200
-9.16057791	12.76467000	3.05429200
-9.15924391	12.76467000	3.05429200
-9.15790991	12.76467000	3.05429200
-9.15657591	12.76467000	3.05429200
-9.15524191	12.76467000	3.14310100
-9.15390791	12.76467000	3.05429200
-9.15257391	12.76467000	3.05429200
-9.15123991	12.76467000	3.05429200
-9.14990591	12.76467000	3.05429200
-9.14857191	12.94290000	3.14310100
-9.14723791	12.76467000	3.14310100
-9.14590391	12.76467000	3.05429200
-9.14456991	12.76467000	3.05429200
-9.14323590	12.76467000	3.05429200
-9.14190190	12.76467000	3.05429200
-9.14056790	12.76467000	3.05429200
-9.13923390	12.76467000	3.05429200
-9.13789990	12.76467000	3.05429200
-9.13656590	12.76467000	3.05429200
-9.13523190	12.76467000	3.05429200
-9.13389790	12.76467000	3.05429200
-9.13256390	12.76467000	3.05429200
-9.13122990	12.76467000	3.05429200
-9.12989590	12.94290000	3.05429200
-9.12856190	12.76467000	3.05429200
-9.12722790	12.76467000	3.05429200
-9.12589390	12.76467000	3.05429200
-9.12455990	12.76467000	3.05429200
-9.12322590	12.76467000	3.05429200
-9.12189190	12.76467000	3.14310100
-9.12055790	12.76467000	3.05429200
-9.11922390	12.76467000	3.05429200
-9.11788990	12.76467000	3.05429200
-9.11655590	12.76467000	3.05429200
-9.11522190	12.76467000	3.05429200
-9.11388790	12.76467000	3.05429200
-9.11255390	12.76467000	3.05429200
-9.11121990	12.94290000	3.05429200
-9.10988590	12.76467000	3.05429200
-9.10855190	12.76467000	3.05429200
-9.10721790	12.76467000	3.05429200
-9.10588390	12.76467000	3.05429200
-9.10454990	12.76467000	3.05429200
-9.10321590	12.76467000	3.05429200
-9.10188190	12.76467000	3.05429200
-9.10054790	12.76467000	3.05429200
-9.09921390	12.76467000	3.05429200
-9.09787990	12.76467000	3.05429200
-9.09654590	12.76467000	3.05429200
-9.09521190	12.76467000	3.05429200
-9.09387790	12.76467000	3.05429200
-9.09254390	12.76467000	3.05429200
-9.09120990	12.94290000	3.05429200
-9.08987590	12.76467000	3.05429200
-9.08854190	12.76467000	3.05429200
-9.08720790	12.94290000	3.05429200
-9.08587390	12.76467000	3.05429200
-9.08453990	12.76467000	3.05429200
-9.08320590	12.76467000	3.05429200
-9.08187190	12.76467000	3.05429200
-9.08053790	12.76467000	3.05429200
-9.07920390	12.76467000	3.05429200
-9.07786990	12.76467000	3.05429200
-9.07653590	12.94290000	3.05429200
-9.07520190	12.76467000	3.05429200
-9.07386790	12.76467000	3.05429200
-9.07253390	12.76467000	3.05429200
-9.07119990	12.94290000	3.05429200
-9.06986590	12.76467000	3.05429200
-9.06853190	12.76467000	3.05429200
-9.06719790	12.76467000	3.05429200
-9.06586390	12.76467000	3.05429200
-9.06452990	12.76467000	3.05429200
-9.06319590	12.76467000	3.05429200
-9.06186190	12.76467000	3.05429200
-9.06052790	12.76467000	3.05429200
-9.05919390	12.76467000	3.05429200
-9.05785990	12.76467000	3.14310100
-9.05652590	12.76467000	3.05429200
-9.05519190	12.76467000	3.05429200
-9.05385790	12.76467000	3.05429200
-9.05252390	12.76467000	3.05429200
-9.05118990	12.76467000	3.05429200
-9.04985590	12.76467000	3.05429200
-9.04852190	12.76467000	3.05429200
-9.04718790	12.76467000	3.05429200
-9.04585390	12.76467000	3.05429200
-9.04451990	12.76467000	3.05429200
-9.04318590	12.76467000	3.05429200
-9.04185190	12.76467000	3.05429200
-9.04051790	12.76467000	3.05429200
-9.03918390	12.76467000	3.05429200
-9.03784990	12.76467000	3.05429200
-9.03651590	12.76467000	3.05429200
-9.03518190	12.76467000	3.05429200
-9.03384790	12.76467000	3.05429200
-9.03251390	12.76467000	3.14310100
-9.03117990	12.76467000	3.05429200
-9.02984590	12.76467000	3.05429200
-9.02851190	12.76467000	3.05429200
-9.02717790	12.76467000	3.05429200
